ID;DATAFLOW;COUNTRY;Reference area;PROVIDER;Health care provider;TIME_PERIOD;OBS_VALUE
CH_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HP5;Retailers and other providers of medical goods;2021;8,553
ES_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP5;Retailers and other providers of medical goods;2012;22,327
ES_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP5;Retailers and other providers of medical goods;2013;23,312
ES_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP5;Retailers and other providers of medical goods;2014;23,314
ES_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP5;Retailers and other providers of medical goods;2015;22,919
ES_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP5;Retailers and other providers of medical goods;2016;23,12
ES_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP5;Retailers and other providers of medical goods;2017;22,758
ES_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP5;Retailers and other providers of medical goods;2018;22,621
ES_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP5;Retailers and other providers of medical goods;2019;22,179
ES_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP5;Retailers and other providers of medical goods;2020;21,197
ES_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP5;Retailers and other providers of medical goods;2021;21,509
LU_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2012;14,284
LU_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2013;13,87
LU_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2014;13,178
LU_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2015;12,923
LU_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2016;12,781
LU_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2017;12,444
LU_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2018;12,145
LU_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2019;11,483
LU_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2020;11,5
LU_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2021;11,448
LU_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HP5;Retailers and other providers of medical goods;2022;11,318
DE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP5;Retailers and other providers of medical goods;2012;19,181
DE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP5;Retailers and other providers of medical goods;2013;19,18
DE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP5;Retailers and other providers of medical goods;2014;19,571
DE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP5;Retailers and other providers of medical goods;2015;19,72
DE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP5;Retailers and other providers of medical goods;2016;19,623
DE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP5;Retailers and other providers of medical goods;2017;19,146
DE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP5;Retailers and other providers of medical goods;2018;18,974
DE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP5;Retailers and other providers of medical goods;2019;18,462
DE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP5;Retailers and other providers of medical goods;2020;18,028
DE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HP5;Retailers and other providers of medical goods;2021;18,332
IL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP5;Retailers and other providers of medical goods;2012;3,712
IL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP5;Retailers and other providers of medical goods;2013;3,684
IL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP5;Retailers and other providers of medical goods;2014;3,395
IL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP5;Retailers and other providers of medical goods;2015;3,538
IL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP5;Retailers and other providers of medical goods;2016;3,559
IL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP5;Retailers and other providers of medical goods;2017;3,7
IL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP5;Retailers and other providers of medical goods;2018;3,778
IL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP5;Retailers and other providers of medical goods;2019;3,851
IL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP5;Retailers and other providers of medical goods;2020;4,07
RO_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP5;Retailers and other providers of medical goods;2012;36,634
RO_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP5;Retailers and other providers of medical goods;2013;39,276
RO_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP5;Retailers and other providers of medical goods;2014;35,591
RO_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP5;Retailers and other providers of medical goods;2015;33,774
RO_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP5;Retailers and other providers of medical goods;2016;31,273
RO_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP5;Retailers and other providers of medical goods;2017;26,353
RO_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP5;Retailers and other providers of medical goods;2018;25,102
RO_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP5;Retailers and other providers of medical goods;2019;26,168
RO_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP5;Retailers and other providers of medical goods;2020;25,179
RO_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP5;Retailers and other providers of medical goods;2021;25,167
IE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2012;15,144
IE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2013;14,497
IE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2014;14,194
IE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2015;13,81
IE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2016;13,749
IE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2017;13,672
IE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2018;13,231
IE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2019;12,505
IE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2020;12,289
IE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2021;11,528
IE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP5;Retailers and other providers of medical goods;2022;11,519
FI_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP5;Retailers and other providers of medical goods;2012;14,76
FI_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP5;Retailers and other providers of medical goods;2013;14,563
FI_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP5;Retailers and other providers of medical goods;2014;14,399
FI_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP5;Retailers and other providers of medical goods;2015;14,739
FI_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP5;Retailers and other providers of medical goods;2016;15,16
FI_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP5;Retailers and other providers of medical goods;2017;14,95
FI_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP5;Retailers and other providers of medical goods;2018;15,002
FI_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP5;Retailers and other providers of medical goods;2019;14,88
FI_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP5;Retailers and other providers of medical goods;2020;14,316
FI_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP5;Retailers and other providers of medical goods;2021;13,61
SE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP5;Retailers and other providers of medical goods;2012;11,513
SE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP5;Retailers and other providers of medical goods;2013;11,26
SE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP5;Retailers and other providers of medical goods;2014;11,073
SE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP5;Retailers and other providers of medical goods;2015;11,219
SE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP5;Retailers and other providers of medical goods;2016;11,473
SE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP5;Retailers and other providers of medical goods;2017;11,048
SE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP5;Retailers and other providers of medical goods;2018;11,375
SE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP5;Retailers and other providers of medical goods;2019;11,083
SE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP5;Retailers and other providers of medical goods;2020;10,743
SE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP5;Retailers and other providers of medical goods;2021;10,558
IS_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP5;Retailers and other providers of medical goods;2012;17,549
IS_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP5;Retailers and other providers of medical goods;2013;16,406
IS_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP5;Retailers and other providers of medical goods;2014;15,443
IS_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP5;Retailers and other providers of medical goods;2015;15,017
IS_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP5;Retailers and other providers of medical goods;2016;14,144
IS_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP5;Retailers and other providers of medical goods;2017;13,54
IS_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP5;Retailers and other providers of medical goods;2018;13,302
IS_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP5;Retailers and other providers of medical goods;2019;13,611
IS_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP5;Retailers and other providers of medical goods;2020;13,904
IS_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP5;Retailers and other providers of medical goods;2021;14,17
NL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2012;12,27
NL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2013;11,551
NL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2014;11,428
NL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2015;11,524
NL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2016;11,25
NL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2017;11,167
NL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2018;10,842
NL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2019;10,68
NL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2020;10,077
NL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2021;9,934
NL_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP5;Retailers and other providers of medical goods;2022;10,266
SK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP5;Retailers and other providers of medical goods;2012;35,69
SK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP5;Retailers and other providers of medical goods;2013;35,744
SK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP5;Retailers and other providers of medical goods;2014;34,602
SK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP5;Retailers and other providers of medical goods;2015;35,325
SK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP5;Retailers and other providers of medical goods;2016;34,934
SK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP5;Retailers and other providers of medical goods;2017;34,794
SK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP5;Retailers and other providers of medical goods;2018;33,433
SK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP5;Retailers and other providers of medical goods;2019;31,975
SK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP5;Retailers and other providers of medical goods;2020;31,84
SK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP5;Retailers and other providers of medical goods;2021;28,95
AT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP5;Retailers and other providers of medical goods;2012;15,406
AT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP5;Retailers and other providers of medical goods;2013;15,349
AT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP5;Retailers and other providers of medical goods;2014;15,636
AT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP5;Retailers and other providers of medical goods;2015;15,843
AT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP5;Retailers and other providers of medical goods;2016;15,518
AT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP5;Retailers and other providers of medical goods;2017;15,685
AT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP5;Retailers and other providers of medical goods;2018;15,612
AT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP5;Retailers and other providers of medical goods;2019;15,538
AT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP5;Retailers and other providers of medical goods;2020;15,22
AT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP5;Retailers and other providers of medical goods;2021;16,574
IT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2012;16,951
IT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2013;17,027
IT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2014;16,649
IT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2015;16,611
IT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2016;16,219
IT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2017;16,223
IT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2018;16,522
IT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2019;16,374
IT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2020;15,45
IT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2021;15,059
IT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HP5;Retailers and other providers of medical goods;2022;15,307
GR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP5;Retailers and other providers of medical goods;2012;31,177
GR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP5;Retailers and other providers of medical goods;2013;28,872
GR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP5;Retailers and other providers of medical goods;2014;30,641
GR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP5;Retailers and other providers of medical goods;2015;30,721
GR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP5;Retailers and other providers of medical goods;2016;32,794
GR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP5;Retailers and other providers of medical goods;2017;32,215
GR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP5;Retailers and other providers of medical goods;2018;30,697
GR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP5;Retailers and other providers of medical goods;2019;30,922
GR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP5;Retailers and other providers of medical goods;2020;32,544
GR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP5;Retailers and other providers of medical goods;2021;30,16
BE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP5;Retailers and other providers of medical goods;2012;13,171
BE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP5;Retailers and other providers of medical goods;2013;12,967
BE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP5;Retailers and other providers of medical goods;2014;12,496
BE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP5;Retailers and other providers of medical goods;2015;12,023
BE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP5;Retailers and other providers of medical goods;2016;11,7
BE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP5;Retailers and other providers of medical goods;2017;11,334
BE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP5;Retailers and other providers of medical goods;2018;11,101
BE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP5;Retailers and other providers of medical goods;2019;11,159
BE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP5;Retailers and other providers of medical goods;2020;10,819
BE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HP5;Retailers and other providers of medical goods;2021;10,532
LV_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP6;Providers of preventive care;2014;0,454
LV_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP6;Providers of preventive care;2015;0,326
LV_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP6;Providers of preventive care;2016;0,591
LV_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP6;Providers of preventive care;2017;0,379
LV_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP6;Providers of preventive care;2018;0,463
LV_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP6;Providers of preventive care;2019;0,404
LV_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP6;Providers of preventive care;2020;0,411
LV_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HP6;Providers of preventive care;2021;0,368
NL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2012;2,449
NL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2013;2,356
NL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2014;2,353
NL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2015;2,319
NL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2016;2,327
NL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2017;2,324
NL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2018;2,24
NL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2019;2,288
NL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2020;3,294
NL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2021;6,487
NL_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HP6;Providers of preventive care;2022;4,114
LT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HP6;Providers of preventive care;2012;0,464
LT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HP6;Providers of preventive care;2013;0,446
LT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HP6;Providers of preventive care;2014;0,648
LT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HP6;Providers of preventive care;2015;0,663
LT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HP6;Providers of preventive care;2016;0,811
LT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HP6;Providers of preventive care;2017;0,811
LT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HP6;Providers of preventive care;2018;0,854
LT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HP6;Providers of preventive care;2019;1,102
LT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HP6;Providers of preventive care;2020;2,294
LT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HP6;Providers of preventive care;2021;4,038
AT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP6;Providers of preventive care;2012;0,819
AT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP6;Providers of preventive care;2013;0,808
AT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP6;Providers of preventive care;2014;0,802
AT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP6;Providers of preventive care;2015;0,835
AT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP6;Providers of preventive care;2016;0,778
AT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP6;Providers of preventive care;2017;0,777
AT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP6;Providers of preventive care;2018;0,765
AT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP6;Providers of preventive care;2019;0,779
AT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP6;Providers of preventive care;2020;1,685
AT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP6;Providers of preventive care;2021;4,986
FI_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP6;Providers of preventive care;2012;0,792
FI_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP6;Providers of preventive care;2013;0,795
FI_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP6;Providers of preventive care;2014;0,864
FI_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP6;Providers of preventive care;2015;0,136
FI_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP6;Providers of preventive care;2016;0,169
FI_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP6;Providers of preventive care;2017;0,161
FI_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP6;Providers of preventive care;2018;0,172
FI_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP6;Providers of preventive care;2019;0,15
FI_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP6;Providers of preventive care;2020;0,209
FI_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HP6;Providers of preventive care;2021;0,755
IL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP6;Providers of preventive care;2012;0,438
IL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HP6;Providers of preventive care;2013;0,388
